id	lemma	pos	gender	anim	class	stress	stems	overrides	variants	src	note
летѣти.v	летѣти	v	-	-	V:IV:ě	a	-	part.pres.act.short.f.sg.gen=летѩштѩ	-	U:	tie V:III:aje,V:III:ov,V:I:ьн,V:III:jer
лизати.v	лизати	v	-	-	V:III:aje	-	-	-	-	U:	tie V:III:j,V:III:ov,V:IV:a,V:I:a
ликовати.v	ликовати	v	-	-	V:III:ov	a	-	pres.3.sg=ликоуѥ;impv.1.pl=ликоуими;part.pres.act.short.m.pl.nom=ликоуѭште;part.pres.act.short.m.pl.dat=ликоуѭштемъ	pres.3.sg=ликоуѥтъ	U:	-
ликъствовати.v	ликъствовати	v	-	-	V:III:ov	-	-	pres.1.pl=ликъствоуѥмъ	-	U:	-
лити.v	лити	v	-	-	V:res:ꙗти	a	2=лѣ	impf.1.sg=лѣахъ;impf.1.du=лѣаховѣ;impf.1.pl=лѣахомъ;impf.2.sg=лѣаше;impf.2.du=лѣашета;impf.2.pl=лѣашете;impf.3.sg=лѣаше;impf.3.du=лѣашете;impf.3.pl=лѣахѫ;aor.1.sg=лихъ;aor.1.du=лиховѣ;aor.1.pl=лихомъ;aor.2.sg=ли;aor.2.du=листа;aor.2.pl=листе;aor.3.sg=ли;aor.3.du=листе;aor.3.pl=лишѧ;lpart.m.sg=лилъ;lpart.m.du=лила;lpart.m.pl=лили;lpart.f.sg=лила;lpart.f.du=лилѣ;lpart.f.pl=лилꙑ;lpart.n.sg=лило;lpart.n.du=лилѣ;lpart.n.pl=лила	-	K:V:res:ити	-
лиховати.v	лиховати	v	-	-	V:III:ov	-	-	pres.3.sg=лихоуѥтъ	-	U:	-
лишити.v	лишити	v	-	-	V:IV:i	a	-	pres.3.pl=лишѩтъ;part.past.act.short.m.sg.nom=лишивъ	-	U:	-
лиꙗти.v	лиꙗти	v	-	-	V:III:ja	a	-	part.pres.pass.short.n.sg.acc=лѣѥмо	-	U:	-
лобъзати.v	лобъзати	v	-	-	V:III:aje	a	-	impv.2.sg=лобьжи;part.pres.act.short.f.sg.nom=лобꙑзаѭшти	-	U:	-
лобꙑзати.v	лобꙑзати	v	-	-	V:III:aje	a	-	part.pres.act.short.m.pl.nom=лобꙑзаѭште	-	U:	tie V:III:j,V:III:ov,V:IV:a,V:I:a
ловити.v	ловити	v	-	-	V:IV:i	a	-	part.pres.act.long.m.pl.nom=ловꙙштии;part.pres.act.long.m.pl.gen=ловѩштихъ;part.pres.act.long.f.pl.gen=ловѩштихъ	-	U:	-
ломити.v	ломити	v	-	-	V:IV:i	a	-	part.pres.pass.long.f.sg.nom=ломимаꙗ	-	U:	-
лъгати.v	лъгати	v	-	-	V:III:j	-	-	-	part.pres.act.long.m.pl.nom=лъжѫщии;part.pres.act.short.m.pl.nom=лъжѫште	K:V:III:j;U:	-
лъжепослоушьствовати.v	лъжепослоушьствовати	v	-	-	V:III:ov	-	-	pres.2.sg=лъжепослоушьствоуѥши	-	U:	-
льстити.v	льстити	v	-	-	V:IV:i	a	-	part.pres.act.long.m.sg.nom=льстꙙи;part.pres.act.long.m.pl.nom=льстꙙштеи;part.pres.pass.short.m.sg.nom=льстимъ;part.pres.pass.short.m.sg.dat=льстимоу	-	U:	-
льщати.v	льщати	v	-	-	V:III:aje	a	-	part.pres.act.short.f.pl.nom=льштѧштѧ	-	U:	tie V:III:j,V:III:ov,V:IV:a,V:I:a,V:III:ja
любити.v	любити	v	-	-	V:IV:i	a	-	impf.3.sg=люблѣаше;impf.3.pl=любьꙗхѫ;part.pres.act.short.m.sg.nom=любꙙ;part.pres.act.short.m.pl.acc=любꙙштꙙ;part.pres.act.long.m.sg.acc=любꙙштии;part.pres.act.long.m.pl.nom=любѩштеи;part.pres.act.long.m.pl.gen=любѧштиихъ;part.pres.act.long.m.pl.dat=любꙙштиимъ;part.pres.act.long.m.pl.acc=любѧштѧѩ;part.pres.act.long.f.pl.gen=любѧштиихъ;part.pres.act.long.f.pl.dat=любѩштиимъ;part.pres.act.long.f.pl.acc=любѩщѩѩ;part.pres.act.long.n.pl.gen=любѧштиихъ;part.pres.pass.short.m.sg.nom=любимъ;part.pres.pass.short.m.pl.nom=любими;part.pres.pass.long.m.sg.gen=любимаъго;part.pres.pass.long.m.pl.dat=любимꙑимъ;part.pres.pass.long.f.sg.nom=любимаа	pres.1.sg=любьѭ|люблю;pres.3.pl=любꙙтъ;impf.3.sg=люблѣше|любьꙗше;part.pres.act.long.m.sg.nom=любѩ|любѩи|любꙙи;part.pres.act.long.m.pl.nom=любѩщеи;part.pres.act.long.m.pl.gen=любѩштиихъ;part.pres.act.long.m.pl.dat=любѩштиимъ;part.pres.act.long.m.pl.acc=любѩщѩѩ;part.pres.act.long.f.pl.gen=любѩштиихъ	U:	-
лѣнити.v	лѣнити	v	-	-	V:IV:i	-	-	pres.3.pl=лѣнꙙтъ	-	U:	-
лѣпьствовати.v	лѣпьствовати	v	-	-	V:III:ov	-	-	-	-	U:	tie V:I:a,V:III:aje,V:III:j,V:IV:a,V:I:ьн,V:III:jer
лѣсти.v	лѣсти	v	-	-	V:I:з	a	-	aor.1.sg=лѣзехъ;aor.1.du=лѣзеховѣ;aor.1.pl=лѣзехомъ;aor.2.du=лѣзеста;aor.2.pl=лѣзесте;aor.3.du=лѣзесте;aor.3.pl=лѣзешѧ;lpart.m.sg=лѣзлъ;lpart.m.du=лѣзла;lpart.m.pl=лѣзли;lpart.f.sg=лѣзла;lpart.f.du=лѣзлѣ;lpart.f.pl=лѣзлꙑ;lpart.n.sg=лѣзло;lpart.n.du=лѣзлѣ;lpart.n.pl=лѣзла	-	K:V:I:з	-
лѣчити.v	лѣчити	v	-	-	V:IV:i	-	-	-	part.pres.act.short.m.sg.nom=лѣчимъ;part.pres.act.short.m.sg.gen=лѣчима;part.pres.act.short.m.sg.dat=лѣчимоу;part.pres.act.short.m.sg.acc=лѣчимъ;part.pres.act.short.m.sg.ins=лѣчимомь;part.pres.act.short.m.sg.loc=лѣчимѣ;part.pres.act.short.m.du.nom=лѣчима;part.pres.act.short.m.du.gen=лѣчимоу;part.pres.act.short.m.du.dat=лѣчимома;part.pres.act.short.m.du.acc=лѣчима;part.pres.act.short.m.du.ins=лѣчимома;part.pres.act.short.m.du.loc=лѣчимоу;part.pres.act.short.m.pl.nom=лѣчими;part.pres.act.short.m.pl.gen=лѣчимъ;part.pres.act.short.m.pl.dat=лѣчимомъ;part.pres.act.short.m.pl.acc=лѣчимꙑ;part.pres.act.short.m.pl.ins=лѣчимꙑ;part.pres.act.short.m.pl.loc=лѣчимѣхъ;part.pres.act.short.f.sg.nom=лѣчима;part.pres.act.short.f.sg.gen=лѣчимꙑ;part.pres.act.short.f.sg.dat=лѣчимѣ;part.pres.act.short.f.sg.acc=лѣчимѫ;part.pres.act.short.f.sg.ins=лѣчимоѭ;part.pres.act.short.f.sg.loc=лѣчимѣ;part.pres.act.short.f.du.nom=лѣчимѣ;part.pres.act.short.f.du.gen=лѣчимоу;part.pres.act.short.f.du.dat=лѣчимама;part.pres.act.short.f.du.acc=лѣчимѣ;part.pres.act.short.f.du.ins=лѣчимама;part.pres.act.short.f.du.loc=лѣчимоу;part.pres.act.short.f.pl.nom=лѣчимꙑ;part.pres.act.short.f.pl.gen=лѣчимъ;part.pres.act.short.f.pl.dat=лѣчимамъ;part.pres.act.short.f.pl.acc=лѣчимꙑ;part.pres.act.short.f.pl.ins=лѣчимами;part.pres.act.short.f.pl.loc=лѣчимахъ;part.pres.act.short.n.sg.nom=лѣчимо;part.pres.act.short.n.sg.gen=лѣчима;part.pres.act.short.n.sg.dat=лѣчимоу;part.pres.act.short.n.sg.acc=лѣчимо;part.pres.act.short.n.sg.ins=лѣчимомь;part.pres.act.short.n.sg.loc=лѣчимѣ;part.pres.act.short.n.du.nom=лѣчимѣ;part.pres.act.short.n.du.gen=лѣчимоу;part.pres.act.short.n.du.dat=лѣчимома;part.pres.act.short.n.du.acc=лѣчимѣ;part.pres.act.short.n.du.ins=лѣчимома;part.pres.act.short.n.du.loc=лѣчимоу;part.pres.act.short.n.pl.nom=лѣчима;part.pres.act.short.n.pl.gen=лѣчимъ;part.pres.act.short.n.pl.dat=лѣчимомъ;part.pres.act.short.n.pl.acc=лѣчима;part.pres.act.short.n.pl.ins=лѣчимꙑ;part.pres.act.short.n.pl.loc=лѣчимѣхъ;part.pres.act.long.m.sg.nom=лѣчимꙑи;part.pres.act.long.m.sg.gen=лѣчимaѥго;part.pres.act.long.m.sg.dat=лѣчимоуѥмоу;part.pres.act.long.m.sg.acc=лѣчимꙑи;part.pres.act.long.m.sg.ins=лѣчимꙑимь;part.pres.act.long.m.sg.loc=лѣчимѣѥмь;part.pres.act.long.m.du.nom=лѣчимаꙗ;part.pres.act.long.m.du.gen=лѣчимоую;part.pres.act.long.m.du.dat=лѣчимꙑима;part.pres.act.long.m.du.acc=лѣчимаꙗ;part.pres.act.long.m.du.ins=лѣчимꙑима;part.pres.act.long.m.du.loc=лѣчимоую;part.pres.act.long.m.pl.nom=лѣчѧщии|лѣчимии;part.pres.act.long.m.pl.gen=лѣчимꙑихъ;part.pres.act.long.m.pl.dat=лѣчимꙑимъ;part.pres.act.long.m.pl.acc=лѣчимꙑѩ;part.pres.act.long.m.pl.ins=лѣчимꙑими;part.pres.act.long.m.pl.loc=лѣчимꙑихъ;part.pres.act.long.f.sg.nom=лѣчимаꙗ;part.pres.act.long.f.sg.gen=лѣчимꙑѩ;part.pres.act.long.f.sg.dat=лѣчимѣи;part.pres.act.long.f.sg.acc=лѣчимѫѭ;part.pres.act.long.f.sg.ins=лѣчимѫѭ;part.pres.act.long.f.sg.loc=лѣчимѣи;part.pres.act.long.f.du.nom=лѣчимѣи;part.pres.act.long.f.du.gen=лѣчимоую;part.pres.act.long.f.du.dat=лѣчимꙑима;part.pres.act.long.f.du.acc=лѣчимѣи;part.pres.act.long.f.du.ins=лѣчимꙑима;part.pres.act.long.f.du.loc=лѣчимоую;part.pres.act.long.f.pl.nom=лѣчимꙑѩ;part.pres.act.long.f.pl.gen=лѣчимꙑихъ;part.pres.act.long.f.pl.dat=лѣчимꙑимъ;part.pres.act.long.f.pl.acc=лѣчимꙑѩ;part.pres.act.long.f.pl.ins=лѣчимꙑими;part.pres.act.long.f.pl.loc=лѣчимꙑихъ;part.pres.act.long.n.sg.nom=лѣчимоѥ;part.pres.act.long.n.sg.gen=лѣчимaѥго;part.pres.act.long.n.sg.dat=лѣчимоуѥмоу;part.pres.act.long.n.sg.acc=лѣчимоѥ;part.pres.act.long.n.sg.ins=лѣчимꙑимь;part.pres.act.long.n.sg.loc=лѣчимѣѥмь;part.pres.act.long.n.du.nom=лѣчимѣи;part.pres.act.long.n.du.gen=лѣчимоую;part.pres.act.long.n.du.dat=лѣчимꙑима;part.pres.act.long.n.du.acc=лѣчимѣи;part.pres.act.long.n.du.ins=лѣчимꙑима;part.pres.act.long.n.du.loc=лѣчимоую;part.pres.act.long.n.pl.nom=лѣчимаꙗ;part.pres.act.long.n.pl.gen=лѣчимꙑихъ;part.pres.act.long.n.pl.dat=лѣчимꙑимъ;part.pres.act.long.n.pl.acc=лѣчимаꙗ;part.pres.act.long.n.pl.ins=лѣчимꙑими;part.pres.act.long.n.pl.loc=лѣчимꙑихъ	K:V:IV:i	-
лѧцати.v	лѧцати	v	-	-	V:III:aje	a	-	pres.3.pl=лꙙчѫтъ	-	U:	-
лѫкавьновати.v	лѫкавьновати	v	-	-	V:III:ov	a	-	aor.3.pl=лѫкавьновашѩ;part.pres.act.long.m.pl.acc=лѫкавъноуѭштѩѩ	-	U:	-
лѫчити.v	лѫчити	v	-	-	V:IV:i	-	-	-	part.pres.act.short.m.sg.nom=лѫчимъ;part.pres.act.short.m.sg.gen=лѫчима;part.pres.act.short.m.sg.dat=лѫчимоу;part.pres.act.short.m.sg.acc=лѫчимъ;part.pres.act.short.m.sg.ins=лѫчимомь;part.pres.act.short.m.sg.loc=лѫчимѣ;part.pres.act.short.m.du.nom=лѫчима;part.pres.act.short.m.du.gen=лѫчимоу;part.pres.act.short.m.du.dat=лѫчимома;part.pres.act.short.m.du.acc=лѫчима;part.pres.act.short.m.du.ins=лѫчимома;part.pres.act.short.m.du.loc=лѫчимоу;part.pres.act.short.m.pl.nom=лѫчими;part.pres.act.short.m.pl.gen=лѫчимъ;part.pres.act.short.m.pl.dat=лѫчимомъ;part.pres.act.short.m.pl.acc=лѫчимꙑ;part.pres.act.short.m.pl.ins=лѫчимꙑ;part.pres.act.short.m.pl.loc=лѫчимѣхъ;part.pres.act.short.f.sg.nom=лѫчима;part.pres.act.short.f.sg.gen=лѫчимꙑ;part.pres.act.short.f.sg.dat=лѫчимѣ;part.pres.act.short.f.sg.acc=лѫчимѫ;part.pres.act.short.f.sg.ins=лѫчимоѭ;part.pres.act.short.f.sg.loc=лѫчимѣ;part.pres.act.short.f.du.nom=лѫчимѣ;part.pres.act.short.f.du.gen=лѫчимоу;part.pres.act.short.f.du.dat=лѫчимама;part.pres.act.short.f.du.acc=лѫчимѣ;part.pres.act.short.f.du.ins=лѫчимама;part.pres.act.short.f.du.loc=лѫчимоу;part.pres.act.short.f.pl.nom=лѫчимꙑ;part.pres.act.short.f.pl.gen=лѫчимъ;part.pres.act.short.f.pl.dat=лѫчимамъ;part.pres.act.short.f.pl.acc=лѫчимꙑ;part.pres.act.short.f.pl.ins=лѫчимами;part.pres.act.short.f.pl.loc=лѫчимахъ;part.pres.act.short.n.sg.nom=лѫчимо;part.pres.act.short.n.sg.gen=лѫчима;part.pres.act.short.n.sg.dat=лѫчимоу;part.pres.act.short.n.sg.acc=лѫчимо;part.pres.act.short.n.sg.ins=лѫчимомь;part.pres.act.short.n.sg.loc=лѫчимѣ;part.pres.act.short.n.du.nom=лѫчимѣ;part.pres.act.short.n.du.gen=лѫчимоу;part.pres.act.short.n.du.dat=лѫчимома;part.pres.act.short.n.du.acc=лѫчимѣ;part.pres.act.short.n.du.ins=лѫчимома;part.pres.act.short.n.du.loc=лѫчимоу;part.pres.act.short.n.pl.nom=лѫчима;part.pres.act.short.n.pl.gen=лѫчимъ;part.pres.act.short.n.pl.dat=лѫчимомъ;part.pres.act.short.n.pl.acc=лѫчима;part.pres.act.short.n.pl.ins=лѫчимꙑ;part.pres.act.short.n.pl.loc=лѫчимѣхъ;part.pres.act.long.m.sg.nom=лѫчимꙑи;part.pres.act.long.m.sg.gen=лѫчимaѥго;part.pres.act.long.m.sg.dat=лѫчимоуѥмоу;part.pres.act.long.m.sg.acc=лѫчимꙑи;part.pres.act.long.m.sg.ins=лѫчимꙑимь;part.pres.act.long.m.sg.loc=лѫчимѣѥмь;part.pres.act.long.m.du.nom=лѫчимаꙗ;part.pres.act.long.m.du.gen=лѫчимоую;part.pres.act.long.m.du.dat=лѫчимꙑима;part.pres.act.long.m.du.acc=лѫчимаꙗ;part.pres.act.long.m.du.ins=лѫчимꙑима;part.pres.act.long.m.du.loc=лѫчимоую;part.pres.act.long.m.pl.nom=лѫчѧщии|лѫчимии;part.pres.act.long.m.pl.gen=лѫчимꙑихъ;part.pres.act.long.m.pl.dat=лѫчимꙑимъ;part.pres.act.long.m.pl.acc=лѫчимꙑѩ;part.pres.act.long.m.pl.ins=лѫчимꙑими;part.pres.act.long.m.pl.loc=лѫчимꙑихъ;part.pres.act.long.f.sg.nom=лѫчимаꙗ;part.pres.act.long.f.sg.gen=лѫчимꙑѩ;part.pres.act.long.f.sg.dat=лѫчимѣи;part.pres.act.long.f.sg.acc=лѫчимѫѭ;part.pres.act.long.f.sg.ins=лѫчимѫѭ;part.pres.act.long.f.sg.loc=лѫчимѣи;part.pres.act.long.f.du.nom=лѫчимѣи;part.pres.act.long.f.du.gen=лѫчимоую;part.pres.act.long.f.du.dat=лѫчимꙑима;part.pres.act.long.f.du.acc=лѫчимѣи;part.pres.act.long.f.du.ins=лѫчимꙑима;part.pres.act.long.f.du.loc=лѫчимоую;part.pres.act.long.f.pl.nom=лѫчимꙑѩ;part.pres.act.long.f.pl.gen=лѫчимꙑихъ;part.pres.act.long.f.pl.dat=лѫчимꙑимъ;part.pres.act.long.f.pl.acc=лѫчимꙑѩ;part.pres.act.long.f.pl.ins=лѫчимꙑими;part.pres.act.long.f.pl.loc=лѫчимꙑихъ;part.pres.act.long.n.sg.nom=лѫчимоѥ;part.pres.act.long.n.sg.gen=лѫчимaѥго;part.pres.act.long.n.sg.dat=лѫчимоуѥмоу;part.pres.act.long.n.sg.acc=лѫчимоѥ;part.pres.act.long.n.sg.ins=лѫчимꙑимь;part.pres.act.long.n.sg.loc=лѫчимѣѥмь;part.pres.act.long.n.du.nom=лѫчимѣи;part.pres.act.long.n.du.gen=лѫчимоую;part.pres.act.long.n.du.dat=лѫчимꙑима;part.pres.act.long.n.du.acc=лѫчимѣи;part.pres.act.long.n.du.ins=лѫчимꙑима;part.pres.act.long.n.du.loc=лѫчимоую;part.pres.act.long.n.pl.nom=лѫчимаꙗ;part.pres.act.long.n.pl.gen=лѫчимꙑихъ;part.pres.act.long.n.pl.dat=лѫчимꙑимъ;part.pres.act.long.n.pl.acc=лѫчимаꙗ;part.pres.act.long.n.pl.ins=лѫчимꙑими;part.pres.act.long.n.pl.loc=лѫчимꙑихъ;pres.3.sg=лоучитъ;aor.3.sg=лоучи;part.past.pass.long.m.sg.gen=лѫченааго	K:V:IV:i;U:	-
лѳ.v	лѳ	v	-	-	V:IV:i	a	-	part.pres.act.short.m.sg.nom=лѳ;inf=лѳ	-	U:	-
лꙋдити.v	лоудити	v	-	-	V:IV:i	-	-	-	part.pres.act.short.m.sg.nom=лоудимъ;part.pres.act.short.m.sg.gen=лоудима;part.pres.act.short.m.sg.dat=лоудимоу;part.pres.act.short.m.sg.acc=лоудимъ;part.pres.act.short.m.sg.ins=лоудимомь;part.pres.act.short.m.sg.loc=лоудимѣ;part.pres.act.short.m.du.nom=лоудима;part.pres.act.short.m.du.gen=лоудимоу;part.pres.act.short.m.du.dat=лоудимома;part.pres.act.short.m.du.acc=лоудима;part.pres.act.short.m.du.ins=лоудимома;part.pres.act.short.m.du.loc=лоудимоу;part.pres.act.short.m.pl.nom=лоудими;part.pres.act.short.m.pl.gen=лоудимъ;part.pres.act.short.m.pl.dat=лоудимомъ;part.pres.act.short.m.pl.acc=лоудимꙑ;part.pres.act.short.m.pl.ins=лоудимꙑ;part.pres.act.short.m.pl.loc=лоудимѣхъ;part.pres.act.short.f.sg.nom=лоудима;part.pres.act.short.f.sg.gen=лоудимꙑ;part.pres.act.short.f.sg.dat=лоудимѣ;part.pres.act.short.f.sg.acc=лоудимѫ;part.pres.act.short.f.sg.ins=лоудимоѭ;part.pres.act.short.f.sg.loc=лоудимѣ;part.pres.act.short.f.du.nom=лоудимѣ;part.pres.act.short.f.du.gen=лоудимоу;part.pres.act.short.f.du.dat=лоудимама;part.pres.act.short.f.du.acc=лоудимѣ;part.pres.act.short.f.du.ins=лоудимама;part.pres.act.short.f.du.loc=лоудимоу;part.pres.act.short.f.pl.nom=лоудимꙑ;part.pres.act.short.f.pl.gen=лоудимъ;part.pres.act.short.f.pl.dat=лоудимамъ;part.pres.act.short.f.pl.acc=лоудимꙑ;part.pres.act.short.f.pl.ins=лоудимами;part.pres.act.short.f.pl.loc=лоудимахъ;part.pres.act.short.n.sg.nom=лоудимо;part.pres.act.short.n.sg.gen=лоудима;part.pres.act.short.n.sg.dat=лоудимоу;part.pres.act.short.n.sg.acc=лоудимо;part.pres.act.short.n.sg.ins=лоудимомь;part.pres.act.short.n.sg.loc=лоудимѣ;part.pres.act.short.n.du.nom=лоудимѣ;part.pres.act.short.n.du.gen=лоудимоу;part.pres.act.short.n.du.dat=лоудимома;part.pres.act.short.n.du.acc=лоудимѣ;part.pres.act.short.n.du.ins=лоудимома;part.pres.act.short.n.du.loc=лоудимоу;part.pres.act.short.n.pl.nom=лоудима;part.pres.act.short.n.pl.gen=лоудимъ;part.pres.act.short.n.pl.dat=лоудимомъ;part.pres.act.short.n.pl.acc=лоудима;part.pres.act.short.n.pl.ins=лоудимꙑ;part.pres.act.short.n.pl.loc=лоудимѣхъ;part.pres.act.long.m.sg.nom=лоудимꙑи;part.pres.act.long.m.sg.gen=лоудимaѥго;part.pres.act.long.m.sg.dat=лоудимоуѥмоу;part.pres.act.long.m.sg.acc=лоудимꙑи;part.pres.act.long.m.sg.ins=лоудимꙑимь;part.pres.act.long.m.sg.loc=лоудимѣѥмь;part.pres.act.long.m.du.nom=лоудимаꙗ;part.pres.act.long.m.du.gen=лоудимоую;part.pres.act.long.m.du.dat=лоудимꙑима;part.pres.act.long.m.du.acc=лоудимаꙗ;part.pres.act.long.m.du.ins=лоудимꙑима;part.pres.act.long.m.du.loc=лоудимоую;part.pres.act.long.m.pl.nom=лоудѧщии|лоудимии;part.pres.act.long.m.pl.gen=лоудимꙑихъ;part.pres.act.long.m.pl.dat=лоудимꙑимъ;part.pres.act.long.m.pl.acc=лоудимꙑѩ;part.pres.act.long.m.pl.ins=лоудимꙑими;part.pres.act.long.m.pl.loc=лоудимꙑихъ;part.pres.act.long.f.sg.nom=лоудимаꙗ;part.pres.act.long.f.sg.gen=лоудимꙑѩ;part.pres.act.long.f.sg.dat=лоудимѣи;part.pres.act.long.f.sg.acc=лоудимѫѭ;part.pres.act.long.f.sg.ins=лоудимѫѭ;part.pres.act.long.f.sg.loc=лоудимѣи;part.pres.act.long.f.du.nom=лоудимѣи;part.pres.act.long.f.du.gen=лоудимоую;part.pres.act.long.f.du.dat=лоудимꙑима;part.pres.act.long.f.du.acc=лоудимѣи;part.pres.act.long.f.du.ins=лоудимꙑима;part.pres.act.long.f.du.loc=лоудимоую;part.pres.act.long.f.pl.nom=лоудимꙑѩ;part.pres.act.long.f.pl.gen=лоудимꙑихъ;part.pres.act.long.f.pl.dat=лоудимꙑимъ;part.pres.act.long.f.pl.acc=лоудимꙑѩ;part.pres.act.long.f.pl.ins=лоудимꙑими;part.pres.act.long.f.pl.loc=лоудимꙑихъ;part.pres.act.long.n.sg.nom=лоудимоѥ;part.pres.act.long.n.sg.gen=лоудимaѥго;part.pres.act.long.n.sg.dat=лоудимоуѥмоу;part.pres.act.long.n.sg.acc=лоудимоѥ;part.pres.act.long.n.sg.ins=лоудимꙑимь;part.pres.act.long.n.sg.loc=лоудимѣѥмь;part.pres.act.long.n.du.nom=лоудимѣи;part.pres.act.long.n.du.gen=лоудимоую;part.pres.act.long.n.du.dat=лоудимꙑима;part.pres.act.long.n.du.acc=лоудимѣи;part.pres.act.long.n.du.ins=лоудимꙑима;part.pres.act.long.n.du.loc=лоудимоую;part.pres.act.long.n.pl.nom=лоудимаꙗ;part.pres.act.long.n.pl.gen=лоудимꙑихъ;part.pres.act.long.n.pl.dat=лоудимꙑимъ;part.pres.act.long.n.pl.acc=лоудимаꙗ;part.pres.act.long.n.pl.ins=лоудимꙑими;part.pres.act.long.n.pl.loc=лоудимꙑихъ	K:V:IV:i	-
